拖柜时间,工厂实际完工时间,合同号,Invoice No:,出运单号,货代,客户名称,组织所属公司,客户的国别,装运港,目的港,SKU,英文名,产品图片,产品数量,工厂,合同状态,业务组,入库商家,四字机构,ETD,ETA PORT,海外仓,柜号,创建日期,业务类型,入库时间,箱数,出口收汇USD,单件净重,单件毛重,单件体积,总体积,PC,/CTN,一件多箱,PO#01,PO#02,数据来源,销售单价,采购单价,销售币别,采购币别,流程状态,订舱号,采购-USD汇率,实际装柜时间,设计佣金率,设计佣金（美元）,付佣(美元),扣佣(美元),工厂采购币别,工厂采购总额,单据状态,合同执行说明,客户货号,交单时间,包装尺寸长宽高,69码,四字码,结算类型,成本USD,平台佣金费,国内费用合计USD,国外费用合计USD,代理出运单号,代理机构,代理公司,预估国内汇总(美元),预估其他国外(美元),平台佣金(美元),财税服务费(美元),工厂采购总额(美元),物料分类英文名,开票状态,出口发票号,产品经理佣金(美元),产品经理,产品经理组织,设计佣金应收公司,产品经理佣金应收公司,销售-人民币汇率,预计国内运杂费(人民币),预计国内其他费用(人民币),设计佣金应发奖励,实际应付设计佣金,产品经理佣金应发奖励,同集群豁免产品经理佣金,实际应付产品经理佣金
2022-10-25,,R22GX-ZY00038,R22GX-ZY00038F01,R22GX-ZY00038S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,400016048.0,INDEPENDENCE COUNTER BAR BOUTON VINTAGE A,,10,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-10-30,2022-12-21,US-Castle Gate,UACU5314104,2022-10-25,电商,2022-12-22,5,222.0,11.2,13.35,0.138,0.69,2,1,否,WHS-44345-24638462,,中国仓WMS,22.2,19.28,USD,USD,排产中,,1.0,,0.03,6.66,0.0,0.0,RMB,1388.0,审核装柜,,INDEPENDENCE COUNTER BAR BOUTON VINTAGE A,,96*48*27cm;,6935653169764.0,4655,人民币出厂含税结算,,1.78,694.5,0.0,,,,28.68,0.0,1.78,0.0,192.79,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4000.0,1000.0,,,,,
2022-10-25,,R22GX-ZY00038,R22GX-ZY00038F01,R22GX-ZY00038S001,,39F INC.,广东广新家具有限公司,Canada,天津,美国,2207260000028.0,SCARGILL BAR 30 NAVY BLUE GOLD LEG,,30,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2022-10-30,2022-12-21,US-Castle Gate,UACU5314104,2022-10-25,电商,2022-12-22,15,588.0,13.3,14.7,0.111,1.665,2,1,否,WHS-44345-24638462,,中国仓WMS,19.6,16.95,USD,USD,排产中,,1.0,,0.03,17.64,0.0,0.0,RMB,3660.0,审核装柜,,SCARGILL BAR DARK BLUE,,78*44*37.5cm;,6935653269426.0,3361,人民币出厂含税结算,,4.7,694.5,0.0,,,,69.1,0.0,4.7,0.0,508.37,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,4000.0,1000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00037S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600012506.0,SMEG TIAANIUM 32MM GREY A,,40,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,20,701.0,10.0,12.3,0.139,2.78,2,1,否,,,中国仓WMS,24.33,16.34,CAD,USD,排产中,,1.0,,0.03,21.03,0.0,0.0,RMB,4672.8,审核装柜,,,,56*48*51.5cm;,6935653145607.0,1877,人民币出厂含税结算,,5.61,1399.0,0.0,,,,69.95,0.0,5.61,0.0,653.72,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7203,8000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00037S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600005218.0,ZOMBA GREY VELVET DIAMOND KD METAL SY,,104,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,52,1646.55,10.5,13.0,0.126,6.552,2,1,否,,,中国仓WMS,21.98,14.79,CAD,USD,排产中,,1.0,,0.03,49.4,0.0,0.0,RMB,10992.8,审核装柜,,ZOMBA GREY VELVET DIAMOND KD METAL SY,,51*46*52cm;,6935653104222.0,8738,人民币出厂含税结算,,13.17,1399.0,0.0,,,,164.94,0.0,13.17,0.0,1537.89,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7203,8000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00037S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600016968.0,ZOMBA TERRY FABRIC CREAM BLACK LEG,,52,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,26,818.78,10.2,12.3,0.123,3.198,2,1,否,,,中国仓WMS,21.86,14.7,CAD,USD,排产中,,1.0,,0.03,24.56,0.0,0.0,RMB,5465.2,审核装柜,,ZOMBA TERRY FABRIC CREAM BLACK LEG,,51*46*52cm;,6935653177684.0,5544,人民币出厂含税结算,,6.55,1399.0,0.0,,,,80.58,0.0,6.55,0.0,764.58,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7203,8000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00037S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600010741.0,ZOMBA GOLD+WHITE,,200,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,100,3931.4,8.3,10.95,0.18,18.0,2,1,否,,,中国仓WMS,27.29,18.09,CAD,USD,排产中,,1.0,,0.03,117.94,0.0,0.0,RMB,25860.0,审核装柜,,ZOMBA GOLD WHITE,,56*56*57.5cm;,6935653140053.0,1283,人民币出厂含税结算,,31.45,1399.0,0.0,,,,453.28,0.0,31.45,0.0,3617.81,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7203,8000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00037S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400012819.0,INDEPENDENCE BAR BOUTON VINTAGE A,,50,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,25,1029.67,13.0,15.0,0.125,3.125,2,1,否,,,中国仓WMS,28.59,19.59,CAD,USD,排产中,,1.0,,0.03,30.89,0.0,0.0,RMB,7000.0,审核装柜,,INDEPENDENCE BAR BOUTON VINTAGE A,,102*48*25.5cm;,6935653147373.0,2073,人民币出厂含税结算,,8.24,1399.0,0.0,,,,78.62,0.0,8.24,0.0,979.3,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7203,8000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00037S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600012603.0,CHARLTON TERRY FABRIC BLUE,,196,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,49,2429.69,18.2,21.2,0.217,10.633,4,1,否,,,中国仓WMS,17.21,11.46,CAD,USD,排产中,,1.0,,0.03,72.89,0.0,0.0,RMB,16052.4,审核装柜,,CHARLTON TERRY FABRIC BLUE,,59*50*68cm;,6935653146437.0,1971,人民币出厂含税结算,,19.44,1399.0,0.0,,,,267.77,0.0,19.44,0.0,2245.73,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7203,8000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00037S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600014377.0,SMEG PINK OAK LEG A,,4,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,2,72.06,10.0,12.3,0.139,0.278,2,1,否,,,中国仓WMS,25.01,16.84,CAD,USD,排产中,,1.0,,0.02,1.44,0.0,0.0,RMB,481.52,审核装柜,,SMEG PINK OAK LEG A,,56*48*51.5cm;,6935653156092.0,3054,人民币出厂含税结算,,0.58,1399.0,0.0,,,,7.0,0.0,0.58,0.0,67.36,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7203,8000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00037S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600013751.0,SMEG DARK BROWN PU BLACK GOLD LEG,,72,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,36,1493.61,10.0,12.3,0.139,5.004,2,1,否,,,中国仓WMS,28.8,19.6,CAD,USD,排产中,,1.0,,0.03,44.81,0.0,0.0,RMB,10086.48,审核装柜,,SMEG DARK BROWN PU BLACK GOLD LEG ,,56*48*51.5cm;,6935653152926.0,2714,人民币出厂含税结算,,11.95,1399.0,0.0,,,,126.05,0.0,11.95,0.0,1411.1,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7203,8000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00037S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000036.0,HASEEB BAR 30 NAVY BLUE TERRY BLACK LEG,,14,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,7,268.24,12.4,14.6,0.162,1.134,2,1,否,,,中国仓WMS,26.6,17.77,CAD,USD,排产中,,1.0,,0.02,5.36,0.0,0.0,RMB,1778.0,审核装柜,,Haseeb Terry Blue,,75*36*53cm;,6935653289905.0,0116,人民币出厂含税结算,,2.15,1399.0,0.0,,,,28.54,0.0,2.15,0.0,248.74,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7203,8000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00037S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400016970.0,HASEEB TERRY CREAM BLACK LEG,,60,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,30,1149.6,12.4,14.6,0.162,4.86,2,1,否,,,中国仓WMS,26.6,17.77,CAD,USD,排产中,,1.0,,0.03,34.49,0.0,0.0,RMB,7620.0,审核装柜,,HASEEB TERRY CREAM BLACK LEG,,75*36*53cm;,6935653177707.0,5546,人民币出厂含税结算,,9.2,1399.0,0.0,,,,122.41,0.0,9.2,0.0,1066.04,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7203,8000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S003,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400016056.0,INDEPENDENCE HIGH BAR BOUTON BLACK PU,,300,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,150,4764.0,23.4,28.4,0.324,48.6,2,1,否,,,中国仓WMS,15.88,13.26,USD,USD,排产中,,1.0,,0.03,142.92,0.0,0.0,RMB,28440.0,审核装柜,,INDEPENDENCE HIGH BAR BOUTON BLACK PU,,110*49*28cm;,6935653169849.0,4660,人民币出厂含税结算,,38.11,1678.8,0.0,,,,833.19,0.0,38.11,0.0,3978.76,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S003,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400016052.0,INDEPENDENCE HIGH BAR BOUTON VINTAGE A,,300,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,150,5259.0,11.7,14.2,0.162,24.3,2,1,否,,,中国仓WMS,17.53,14.81,USD,USD,排产中,,1.0,,0.03,157.77,0.0,0.0,RMB,31749.0,审核装柜,,INDEPENDENCE HIGH BAR BOUTON VINTAGE A,,110*49*28cm;,6935653169818.0,4658,人民币出厂含税结算,,42.07,1678.8,0.0,,,,416.68,0.0,42.07,0.0,4441.69,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S003,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400016053.0,INDEPENDENCE HIGH BAR BOUTON VINTAGE B,,160,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,80,2619.2,11.7,14.2,0.162,12.96,2,1,否,,,中国仓WMS,16.37,13.71,USD,USD,排产中,,1.0,,0.03,78.58,0.0,0.0,RMB,15684.8,审核装柜,,INDEPENDENCE HIGH BAR BOUTON VINTAGE B,,110*49*28cm;,6935653169825.0,4659,人民币出厂含税结算,,20.95,1678.8,0.0,,,,222.27,0.0,20.95,0.0,2194.3,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S003,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400016055.0,INDEPENDENCE HIGH BAR BOUTON,,120,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,60,1914.0,11.7,14.2,0.162,9.72,2,1,否,,,中国仓WMS,15.95,13.33,USD,USD,排产中,,1.0,,0.03,57.42,0.0,0.0,RMB,11430.0,审核装柜,,INDEPENDENCE HIGH BAR BOUTON,,110*49*28cm;,6935653169832.0,4662,人民币出厂含税结算,,15.31,1678.8,0.0,,,,166.7,0.0,15.31,0.0,1599.06,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S003,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400019366.0,INDEPENDENCE HIGH BAR BOUTON CREAM,,120,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,60,1905.6,9.3,11.0,0.039,2.34,2,1,否,,,中国仓WMS,15.88,13.26,USD,USD,排产中,,1.0,,0.03,57.17,0.0,0.0,RMB,11376.0,审核装柜,,INDEPENDENCE HIGH BAR BOUTON CREAM,,110*49*28cm;,6935653196111.0,7261,人民币出厂含税结算,,15.24,1678.8,0.0,,,,40.12,0.0,15.24,0.0,1591.5,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400016056.0,INDEPENDENCE HIGH BAR BOUTON BLACK PU,,200,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,100,3176.0,23.4,28.4,0.324,32.4,2,1,否,,,中国仓WMS,15.88,13.26,USD,USD,排产中,,1.0,,0.03,95.28,0.0,0.0,RMB,18960.0,审核装柜,,INDEPENDENCE HIGH BAR BOUTON BLACK PU,,110*49*28cm;,6935653169849.0,4660,人民币出厂含税结算,,25.41,1678.8,0.0,,,,645.83,0.0,25.41,0.0,2652.5,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400016052.0,INDEPENDENCE HIGH BAR BOUTON VINTAGE A,,160,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,80,2804.8,11.7,14.2,0.162,12.96,2,1,否,,,中国仓WMS,17.53,14.81,USD,USD,排产中,,1.0,,0.03,84.14,0.0,0.0,RMB,16932.8,审核装柜,,INDEPENDENCE HIGH BAR BOUTON VINTAGE A,,110*49*28cm;,6935653169818.0,4658,人民币出厂含税结算,,22.44,1678.8,0.0,,,,258.37,0.0,22.44,0.0,2368.9,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400016053.0,INDEPENDENCE HIGH BAR BOUTON VINTAGE B,,100,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,50,1637.0,11.7,14.2,0.162,8.1,2,1,否,,,中国仓WMS,16.37,13.71,USD,USD,排产中,,1.0,,0.03,49.11,0.0,0.0,RMB,9803.0,审核装柜,,INDEPENDENCE HIGH BAR BOUTON VINTAGE B,,110*49*28cm;,6935653169825.0,4659,人民币出厂含税结算,,13.1,1678.8,0.0,,,,161.5,0.0,13.1,0.0,1371.44,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400016055.0,INDEPENDENCE HIGH BAR BOUTON,,60,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,30,957.0,11.7,14.2,0.162,4.86,2,1,否,,,中国仓WMS,15.95,13.33,USD,USD,排产中,,1.0,,0.03,28.71,0.0,0.0,RMB,5715.0,审核装柜,,INDEPENDENCE HIGH BAR BOUTON,,110*49*28cm;,6935653169832.0,4662,人民币出厂含税结算,,7.66,1678.8,0.0,,,,96.87,0.0,7.66,0.0,799.53,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400019366.0,INDEPENDENCE HIGH BAR BOUTON CREAM,,60,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,30,952.8,9.3,11.0,0.039,1.17,2,1,否,,,中国仓WMS,15.88,13.26,USD,USD,排产中,,1.0,,0.03,28.58,0.0,0.0,RMB,5688.0,审核装柜,,INDEPENDENCE HIGH BAR BOUTON CREAM,,110*49*28cm;,6935653196111.0,7261,人民币出厂含税结算,,7.62,1678.8,0.0,,,,23.34,0.0,7.62,0.0,795.75,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00030,R22GX-ZY00030F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,600012604.0,CHARLTON TERRY FABRIC GREY,,12,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,3,160.68,18.2,21.2,0.217,0.651,4,1,否,,,中国仓WMS,13.39,11.46,USD,USD,排产中,,1.0,,0.03,4.82,0.0,0.0,RMB,982.8,审核装柜,,CHARLTON TERRY FABRIC GREY,,59*50*68cm;,6935653146420.0,1970,人民币出厂含税结算,,1.29,1678.8,0.0,,,,12.93,0.0,1.29,0.0,137.49,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00025,R22GX-ZY00025F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,600012605.0,CHARLTON TERRY FABRIC GREEN,,4,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,1,53.56,18.2,21.2,0.217,0.217,4,1,否,,,中国仓WMS,13.39,11.46,USD,USD,排产中,,1.0,,0.03,1.61,0.0,0.0,RMB,327.6,审核装柜,,CHARLTON TERRY FABRIC GREEN,,59*50*68cm;,6935653146444.0,1972,人民币出厂含税结算,,0.43,1678.8,0.0,,,,4.36,0.0,0.43,0.0,45.83,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00030,R22GX-ZY00030F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,2207260000020.0,DONCIC DINING BROWN SUEDE BLACK GOLD LEG,,12,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2022-10-21,电商,,6,253.68,10.6,12.0,0.162,0.972,2,1,否,,,中国仓WMS,21.14,18.19,USD,USD,排产中,,1.0,,0.03,7.61,0.0,0.0,RMB,1560.0,审核装柜,,DONCIC DINING BROWN SUEDE BLACK GOLD LEG,,70*40*58cm;,6935653297573.0,0106,人民币出厂含税结算,,2.03,1678.8,0.0,,,,19.31,0.0,2.03,0.0,218.24,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,600012603.0,CHARLTON TERRY FABRIC BLUE,,196,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,49,2624.44,18.2,21.2,0.217,10.633,4,1,否,,,中国仓WMS,13.39,11.46,USD,USD,排产中,,1.0,,0.03,78.73,0.0,0.0,RMB,16052.4,审核装柜,,CHARLTON TERRY FABRIC BLUE,,59*50*68cm;,6935653146437.0,1971,人民币出厂含税结算,,21.0,1678.8,0.0,,,,212.03,0.0,21.0,0.0,2245.73,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,600014377.0,SMEG PINK OAK LEG A,,4,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,2,77.84,10.0,12.3,0.139,0.278,2,1,否,,,中国仓WMS,19.46,16.84,USD,USD,排产中,,1.0,,0.02,1.56,0.0,0.0,RMB,481.52,审核装柜,,SMEG PINK OAK LEG A,,56*48*51.5cm;,6935653156092.0,3054,人民币出厂含税结算,,0.62,1678.8,0.0,,,,5.54,0.0,0.62,0.0,67.36,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,600013751.0,SMEG DARK BROWN PU BLACK GOLD LEG,,72,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,36,1612.8,10.0,12.3,0.139,5.004,2,1,否,,,中国仓WMS,22.4,19.6,USD,USD,排产中,,1.0,,0.03,48.38,0.0,0.0,RMB,10086.48,审核装柜,,SMEG DARK BROWN PU BLACK GOLD LEG ,,56*48*51.5cm;,6935653152926.0,2714,人民币出厂含税结算,,12.9,1678.8,0.0,,,,99.72,0.0,12.9,0.0,1411.1,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,600010058.0,PUZZLE NAVY BLUE,,10,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,5,191.7,10.08,12.08,0.196,0.98,2,1,否,,,中国仓WMS,19.17,16.0,USD,USD,排产中,,1.0,,0.03,5.75,0.0,0.0,RMB,1144.0,审核装柜,,PUZZLE NAVY BLUE,,70*51*55cm;,6935653132898.0,0690,人民币出厂含税结算,,1.53,1678.8,0.0,,,,19.47,0.0,1.53,0.0,160.05,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,2207260000036.0,HASEEB BAR 30 NAVY BLUE TERRY BLACK LEG,,14,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,7,289.66,12.4,14.6,0.162,1.134,2,1,否,,,中国仓WMS,20.69,17.77,USD,USD,排产中,,1.0,,0.02,5.79,0.0,0.0,RMB,1778.0,审核装柜,,Haseeb Terry Blue,,75*36*53cm;,6935653289905.0,0116,人民币出厂含税结算,,2.32,1678.8,0.0,,,,22.66,0.0,2.32,0.0,248.74,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00037,R22GX-ZY00037F01,R22GX-ZY00034S002,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400016970.0,HASEEB TERRY CREAM BLACK LEG,,60,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,30,1241.4,12.4,14.6,0.162,4.86,2,1,否,,,中国仓WMS,20.69,17.77,USD,USD,排产中,,1.0,,0.03,37.24,0.0,0.0,RMB,7620.0,审核装柜,,HASEEB TERRY CREAM BLACK LEG,,75*36*53cm;,6935653177707.0,5546,人民币出厂含税结算,,9.93,1678.8,0.0,,,,96.87,0.0,9.93,0.0,1066.04,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,10000.0,2000.0,,,,,
,,R22GX-ZY00034,R22GX-ZY00034F01,R22GX-ZY00034S001,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400016056.0,INDEPENDENCE HIGH BAR BOUTON BLACK PU,,100,廊坊森雅家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,Toronto,,2022-10-21,电商,,50,1470.85,23.4,28.4,0.324,16.2,2,1,否,,,中国仓WMS,20.42,13.26,CAD,USD,排产中,,1.0,,0.02,29.42,0.0,0.0,RMB,9480.0,审核装柜,,INDEPENDENCE HIGH BAR BOUTON BLACK PU,,110*49*28cm;,6935653169849.0,4660,人民币出厂含税结算,,14.71,1678.8,0.0,,,,362.79,0.0,14.71,0.0,1326.25,Barstool,,,,,,广州天泽鸿渐设计有限公司,,0.7203,10000.0,2000.0,,,,,
