采购计划号,组织,客户,单据状态,创建时间,审核时间,创建人,贸易方式,默认币别,销售-人民币汇率汇率,人民币-美元汇率,利润率,采购子计划号,SKU,英文名,数量(pcs),数量(unit),海外仓入库商家,工厂,工厂英文名,工厂英文地址,工厂完工时间,采购计划ETD,四字简码,工厂单价(pcs),采购单价(pcs),采购单价(unit),采购总额,销售-美元汇率,销售单价(pcs),销售单价(unit),销售总金额(原币),销售总金额(USD),目的仓库,装运港,目的港,目的港国家,海关编码,退税率%,退税额,PC,CTN,总箱数,单件净重,单件毛重,单件体积M3,客人SKU,总净重,总毛重,总体积,对外货号,产品尺寸,佣金方法,结算类型,扣佣率%,扣佣,付佣率%,付佣,设计佣金率%,设计佣金,平台佣金率%,平台佣金(USD),佣金总额(USD),预计拖柜时间,颜色,中文货描,英文货描,MX code,PO#1,PO#2,barcode01,barcode02
R22GX-A600001,闻歌台,"39F,INC.",合同已签订,2022-04-08 11:21:33,2022-04-11 10:45:53,WYXGX,自营,美元,6.35,0.1575,0.105,R22GX-A600001F02,600200006053,METACRITIC MDF HM,20,20,QXD_39FINC,漳州红梅家具有限公司,漳州红梅家具有限公司,,2022-03-30 00:00:00,2022-04-08 00:00:00,9613,,190.0,190.0,3800.0,1.0,29.37,29.37,587.4,587.4,US Atlanta,厦门,美国,US,9403200000,0.13,437.1681,1,1,20,16.05,18.0,0.061,,321.0,360.0,1.22,METACRITIC MDF HM,100*35*75cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,11.748,0.002,1.1748,12.9228,,深棕色,"层架， 产品尺寸100*35*75cm，细磨砂黑钢管：16*16*0.8MM，15MM MDF板贴深棕色#246T PVC,一件一箱装，200磅加强纸箱包装，电商包装过摔箱，大货和签样一致。HM-ST28528","Shelf, product size 100*35*75cm,  15MM MDF with dark brown 246T PVC,metal tube in black powder coating, 1PC/CTN, MAILBOX.",H0618,,,,
R22GX-A600001,闻歌台,"39F,INC.",合同已签订,2022-04-08 11:21:33,2022-04-11 10:45:53,WYXGX,自营,美元,6.35,0.1575,0.105,R22GX-A600001F02,200300007756,LACK FIVE,60,60,QXD_39FINC,新佳美(漳州)日用品有限公司,新佳美(漳州)日用品有限公司,,2022-03-30 00:00:00,2022-04-08 00:00:00,AJM6,,340.0,340.0,20400.0,1.0,56.65,56.65,3399.0,3399.0,US Atlanta,厦门,美国,US,9403609990,0.13,2346.9026,1,1,60,24.6,28.36,0.178,,1476.0,1701.6,10.68,LACK FIVE,120*28.5*176.5cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,67.98,0.002,6.798,74.778,,木纹,"五层架，产品尺寸：120*28.5*176.5cm，30MM 空心板贴3D木纹PVC(34B199-10), 哑光黑色喷粉钢管，30*15*0.8mm.1件1箱装，电商包装过摔箱，200磅纸箱，大货要和签样一致。","Shelves, size 120*28.5*176.5cm, 30MM hollowcord wiht PVC(34B199-10), metaltube 30*15*0.8mm in matt black powder coating .1pc/CTN mailbox. ",H0570,,,,
R22GX-A600002,乌衣巷HK,"39F,INC.",新增,2022-04-08 13:48:59,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600002F01,2203110000005,ELLIOT,100,100,QXD_39FINC,东莞市耀震五金家具有限公司,东莞市耀震五金家具有限公司,,,,8759,,86.0,86.0,8600.0,0.0,0.0,0.0,0.0,0.0,,,,,9401611000,0.13,0.0,1,1,100,14.3,17.8,0.449,,1430.0,1780.0,44.9,ELLIOT,71.5*84.5*91.5cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,其他颜色,"休闲椅，产品尺寸W715*D845*H915MM, 材质: 实木框架，面料RMB30/M美标防火标准，美标防火海绵，1pc/1ctn, 200磅黄箱纸箱, 40'HQ装柜量176PCS.","Leisure chair, product size W715*D845*H915MM, material: solid wood frame, fabric RMB30/M American standard fireproof standard, American standard fireproof sponge, 1pc/1ctn, 200lbs yellow box carton, 40'HQ container quantity 176PCS.",,,,,
R22GX-A600002,乌衣巷HK,"39F,INC.",新增,2022-04-08 13:48:59,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600002F01,2203110000006,ROGERS,100,100,QXD_39FINC,东莞市耀震五金家具有限公司,东莞市耀震五金家具有限公司,,,,8758,,105.0,105.0,10500.0,0.0,0.0,0.0,0.0,0.0,,,,,9401611000,0.13,0.0,1,1,100,17.0,20.5,0.613,,1700.0,2050.0,61.3,ROGERS,80.5*82*94.5cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,其他颜色,"休闲椅，产品尺寸W805*L820*H945MM, 材质: 实木框架，面料RMB30/M美标防火标准，美标防火海绵，1pc/1ctn, 200磅黄箱纸箱, 40'HQ装柜量133PCS.","Leisure chair, product size W805*L820*H945MM, material: solid wood frame, fabric RMB30/M American standard fireproof standard, American standard fireproof sponge, 1pc/1ctn, 200lbs yellow box carton, 40'HQ container quantity 133PCS.
",,,,,
R22GX-A600002,乌衣巷HK,"39F,INC.",新增,2022-04-08 13:48:59,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600002F01,2203110000007,PEARCE,100,100,QXD_39FINC,东莞市耀震五金家具有限公司,东莞市耀震五金家具有限公司,,,,,,92.0,92.0,9200.0,0.0,0.0,0.0,0.0,0.0,,,,,9401611000,0.13,0.0,1,1,100,18.5,22.0,0.482,,1850.0,2200.0,48.2,PEARCE,69*81.5*90cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,其他颜色,"休闲椅，产品尺寸W690*D815*H900MM, 材质: 实木框架，面料RMB30/M美标防火标准，美标防火海绵，1pc/1ctn, 200磅黄箱纸箱, , 40'HQ装柜量176PCS.","Leisure chair, product size W690*D815*H900MM, material: solid wood frame, fabric RMB30/M American standard fireproof standard, American standard fireproof sponge, 1pc/1ctn, 200lbs yellow box carton, , 40'HQ container quantity 176PCS.",,,,,
R22GX-A600002,乌衣巷HK,"39F,INC.",新增,2022-04-08 13:48:59,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600002F01,2203110000008,JOVANNI,100,100,QXD_39FINC,东莞市耀震五金家具有限公司,东莞市耀震五金家具有限公司,,,,8757,,87.0,87.0,8700.0,0.0,0.0,0.0,0.0,0.0,,,,,9401611000,0.13,0.0,1,1,100,14.0,17.5,0.576,,1400.0,1750.0,57.6,JOVANNI,70.5*80*97.5cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,其他颜色,"休闲椅，产品尺寸W690*D815*H900MM, 材质: 实木框架，面料RMB30/M美标防火标准，美标防火海绵，1pc/1ctn, 200磅黄箱纸箱, , 40'HQ装柜量176PCS.","Leisure chair, product size W690*D815*H900MM, material: solid wood frame, fabric RMB30/M American standard fireproof standard, American standard fireproof sponge, 1pc/1ctn, 200lbs yellow box carton, , 40'HQ container quantity 176PCS.",,,,,
R22GX-A600002,乌衣巷HK,"39F,INC.",新增,2022-04-08 13:48:59,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600002F01,2203110000010,AAREN,100,100,QXD_39FINC,东莞市耀震五金家具有限公司,东莞市耀震五金家具有限公司,,,,8756,,76.0,76.0,7600.0,0.0,0.0,0.0,0.0,0.0,,,,,9401611000,0.13,0.0,1,1,100,11.0,14.0,0.439,,1100.0,1400.0,43.9,AAREN,72.5*75*83cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,其他颜色,"休闲椅，产品尺寸W725*D750*H830MM, 材质: 实木框架，面料RMB30/M美标防火标准，美标防火海绵，1pc/1ctn, 200磅黄箱纸箱, , 40'HQ装柜量176PCS.","Leisure chair, product size W725*D750*H830MM, material: solid wood frame, fabric RMB30/M American standard fireproof standard, American standard fireproof sponge, 1pc/1ctn, 200lbs.",,,,,
R22GX-A600002,乌衣巷HK,"39F,INC.",新增,2022-04-08 13:48:59,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600002F01,2203110000011,BAYNN,100,100,QXD_39FINC,东莞市耀震五金家具有限公司,东莞市耀震五金家具有限公司,,,,8755,,87.0,87.0,8700.0,0.0,0.0,0.0,0.0,0.0,,,,,9401611000,0.13,0.0,1,1,100,14.0,17.5,0.31,,1400.0,1750.0,31.0,BAYNN,70.5*86*97cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,其他颜色,"休闲椅，产品尺寸W705*D860*H970MM, 材质: 实木框架，面料RMB30/M美标防火标准，美标防火海绵，1pc/1ctn, 200磅黄箱纸箱, , 40'HQ装柜量210PCS.","Leisure chair, product size W705*D860*H970MM, material: solid wood frame, fabric RMB30/M American standard fireproof standard, American standard fireproof sponge, 1pc/1ctn, 200lbs.",,,,,
R22GX-A600003,闻歌台,"39F,INC.",新增,2022-04-08 14:50:49,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600003F01,2203310000008,DYBALA YELLOW,365,365,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-04-13 00:00:00,,,,365.0,365.0,133225.0,0.0,0.0,0.0,0.0,0.0,US Atlanta,天津,美国,US,9401719000,0.13,0.0,1,1,365,13.2,16.9,0.272,,4818.0,6168.5,99.28,DYBALA YELLOW,117.5*56*75cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,黄色,产品规格：56*117.5*75；管材：25*1.2/15*30*1.2/10*25*1.5/16*1.0/15*30*1.0/10*0.9；2个侧片金色电镀+2可连接杆黑色喷涂；座板：111*45*1.8，E1新板；18/24公斤密度海绵；CC250天鹅绒，黄色；竹木纤维板；250磅黄盒,"Product specification: 56*117.5*75; pipe material: 25*1.2/15*30*1.2/10*25*1.5/16*1.0/15*30*1.0/10*0.9; 2 side pieces golden electroplating + 2 can Connecting rod painted black; Seat plate: 111*45*1.8, E1 new board; 18/24kg density sponge; CC250 velvet, yellow; bamboo wood fiberboard; 250lbs yellow box",,,,,
R22GX-A600003,闻歌台,"39F,INC.",新增,2022-04-08 14:50:49,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600003F01,2203310000014,DYBALA CREAM,350,350,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-04-13 00:00:00,,,,365.0,365.0,127750.0,0.0,0.0,0.0,0.0,0.0,US Atlanta,天津,美国,US,9401719000,0.13,0.0,1,1,350,13.2,16.9,0.272,,4620.0,5915.0,95.2,DYBALA CREAM,117.5*56*75cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,其他颜色,产品规格：56*117.5*75；管材：25*1.2/15*30*1.2/10*25*1.5/16*1.0/15*30*1.0/10*0.9；2个侧片银色电镀+2可连接杆黑色喷涂；座板：111*45*1.8，E1新板；18/24公斤密度海绵；普通艾格天鹅绒，奶油色；竹木纤维板；250磅黄盒,"Product specification: 56*117.5*75; pipe material: 25*1.2/15*30*1.2/10*25*1.5/16*1.0/15*30*1.0/10*0.9; 2 side pieces silver plating + 2 can Connecting rod painted black; Seat plate: 111*45*1.8, E1 new board; 18/24kg density sponge; Regular Egger velvet, cream; Bamboo wood fiberboard; 250lbs yellow box",,,,,
R22GX-A600003,闻歌台,"39F,INC.",新增,2022-04-08 14:50:49,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600003F01,2203310000022,YNEZ PU BLACK A,160,80,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-04-13 00:00:00,,,,159.0,318.0,25440.0,0.0,0.0,0.0,0.0,0.0,US Atlanta,天津,美国,US,9401719000,0.13,0.0,2,1,80,12.8,14.8,0.234,,1024.0,1184.0,18.72,YNEZ PU BLACK A,52*60*83cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,黑色,管材：25*1.2/20*20*1.2；银色电镀；座板：46*47*1.2，E1新板；24公斤密度海绵；竹木纤维板：98*40*1.5；纯色瑞海黑色PU；250磅黄盒,"Pipe material: 25*1.2/20*20*1.2; silver electroplating; seat plate: 46*47*1.2, E1 new board; 24kg density sponge; bamboo and wood fiberboard: 98*40*1.5; solid color Ruihai black PU; 250 Pound Yellow Box",,,,,
R22GX-A600003,闻歌台,"39F,INC.",新增,2022-04-08 14:50:49,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600003F01,2203310000023,YNEZ PU GREY,160,80,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-04-13 00:00:00,,,,160.0,320.0,25600.0,0.0,0.0,0.0,0.0,0.0,US Atlanta,天津,美国,US,9401719000,0.13,0.0,2,1,80,12.8,14.8,0.234,,1024.0,1184.0,18.72,YNEZ PU GREY,52*60*83cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,灰色,管材：25*1.2/20*20*1.2；银色电镀；座板：46*47*1.2，E1新板；24公斤密度海绵；竹木纤维板：98*40*1.5；灰色PU；250磅黄盒,"Pipe material: 25*1.2/20*20*1.2; silver electroplating; seat plate: 46*47*1.2, E1 new board; 24kg density sponge; bamboo and wood fiberboard: 98*40*1.5; gray PU; 250lbs yellow box",,,,,
R22GX-A600003,闻歌台,"39F,INC.",新增,2022-04-08 14:50:49,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600003F01,2203310000025,YNEZ PU WHITE,160,80,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-04-13 00:00:00,,,,160.0,320.0,25600.0,0.0,0.0,0.0,0.0,0.0,US Atlanta,天津,美国,US,9401719000,0.13,0.0,2,1,80,12.8,14.8,0.234,,1024.0,1184.0,18.72,YNEZ PU WHITE,52*60*83cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,灰色,管材：25*1.2/20*20*1.2；银色电镀；座板：46*47*1.2，E1新板；24公斤密度海绵；竹木纤维板：98*40*1.5；灰色PU；250磅黄盒,"Pipe material: 25*1.2/20*20*1.2; silver electroplating; seat plate: 46*47*1.2, E1 new board; 24kg density sponge; bamboo and wood fiberboard: 98*40*1.5; gray PU; 250lbs yellow box",,,,,
R22GX-A600003,闻歌台,"39F,INC.",新增,2022-04-08 14:50:49,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600003F01,2203310000013,DYBALA BLUE,365,365,QXD_39FINC,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2022-04-13 00:00:00,,,,365.0,365.0,133225.0,0.0,0.0,0.0,0.0,0.0,US Atlanta,天津,美国,US,9401719000,0.13,0.0,1,1,365,13.2,16.9,0.272,,4818.0,6168.5,99.28,DYBALA BLUE,117.5*56*75cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,蓝色,"产品规格：56*117.5*75；管材：25*1.2/15*30*1.2/10*25*1.5/16*1.0/15*30*1.0/10*0.9；2个侧片银色电镀+2可连接杆黑色喷涂；座板：111*45*1.8，E1新板；18/24公斤密度海绵；CC64天鹅绒,蓝色；竹木纤维板；250磅黄盒","Product specification: 56*117.5*75; pipe material: 25*1.2/15*30*1.2/10*25*1.5/16*1.0/15*30*1.0/10*0.9; 2 side pieces silver plating + 2 can Connecting rod painted black; Seat plate: 111*45*1.8, E1 new board; 18/24kg density sponge; CC64 velvet, blue; bamboo wood fiberboard; 250lbs yellow box",,,,,
R22GX-A600005,闻歌台,"39F,INC.",新增,2022-04-08 16:08:30,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600005F01,400200015537,MIYE FULL GOLD,80,80,ZCA_ANN_39FINC,东莞市星晖金属制品有限公司,东莞市星晖金属制品有限公司,,2022-04-08 00:00:00,2022-04-15 00:00:00,4222,,295.0,295.0,23600.0,0.0,45.61,0.0,3648.8,0.0,Toronto,深圳,多伦多,CA,9403200000,0.13,0.0,1,1,80,18.8,20.8,0.063,,1504.0,1664.0,5.04,MIYE FULL GOLD,198*145*110cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,金色,"产品尺寸：198*145*110cm,床垫尺寸190*137cm,箱规尺寸：140*56*9.5cm,毛重21.7kg,净重19.5kg,颜色：磨砂金，KD结构，一件一箱，电商包装过摔箱+200磅纸箱。支撑脚25*0.9mm,床梁L管50*50mm，禁止使用纸箱箱钉和打包带。所有配件和五金包必须贴字母标识，字母标识与说明书保持一致",Steel tube in Powder Coating,,,,,
R22GX-A600005,闻歌台,"39F,INC.",新增,2022-04-08 16:08:30,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600005F01,400100015535,MIYE TWIN GOLD,39,39,ZCA_ANN_39FINC,东莞市星晖金属制品有限公司,东莞市星晖金属制品有限公司,,2022-04-08 00:00:00,2022-04-15 00:00:00,4219,,250.0,250.0,9750.0,0.0,38.64,0.0,1506.96,0.0,Toronto,深圳,多伦多,CA,9403200000,0.13,0.0,1,1,39,14.6,16.1,0.06,,569.4,627.9,2.34,MIYE TWIN GOLD,198*106*110cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,金色,"产品尺寸：198*106*110cm,床垫尺寸190*98cm,箱规尺寸：115*56*9.5cm,毛重18.4kg,净重16.6kg,颜色：磨砂金，KD结构，一件一箱，电商包装过摔箱+200磅纸箱。支撑脚25*0.9mm,床梁L管50*50mm，禁止使用纸箱箱钉和打包带。所有配件和五金包必须贴字母标识，字母标识与说明书保持一致","""Single bed for 90*190cm mattress, product size 200.5*92.5*84.5cm, metal tube with white powder coating. Moden OSCA.019.11.00,1pc/1ctn,Brown box with line draw",,,,,
R22GX-A600005,闻歌台,"39F,INC.",新增,2022-04-08 16:08:30,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600005F01,400100010824,PRIMO SINGLE SILVER Ⅰ,100,100,ZCA_ANN_39FINC,东莞市星晖金属制品有限公司,东莞市星晖金属制品有限公司,,2022-04-08 00:00:00,2022-04-15 00:00:00,5127,,153.0,153.0,15300.0,0.0,23.67,0.0,2367.0,0.0,Toronto,深圳,多伦多,CA,9403200000,0.13,1989.0,1,1,100,13.0,14.5,0.033,,1300.0,1450.0,3.3,PRIMO SINGLE SILVER Ⅰ,196.5*91.5*60.5-88.5cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,银色,"单人床，床梁非中断结构。产品尺寸： 196.5*91.5*88.5-60.5CM，床垫尺寸： 190*90mm,钢管全磨砂银色喷涂。床柱： 32*0.9mm，床头横管： 22*0.8mm，床梁中间支撑管：25*25*0.8mm，床梁： 20*40*1.0mm，床板条： 16*0.7mm，床沿离地面：32cm。一件一箱装. 毛重：14.5KGS，净重：13KGS。200磅纸箱过摔箱",SINGLE BED,,,,,
R22GX-A600005,闻歌台,"39F,INC.",新增,2022-04-08 16:08:30,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600005F01,400100008624,CORBETT TW WT,199,199,ZCA_ANN_39FINC,东莞市星晖金属制品有限公司,东莞市星晖金属制品有限公司,,2022-04-08 00:00:00,2022-04-15 00:00:00,ASR1,,198.0,198.0,39402.0,0.0,30.51,0.0,6071.49,0.0,Toronto,深圳,多伦多,CA,9403200000,0.13,0.0,1,1,199,17.0,18.5,0.038,,3383.0,3681.5,7.562,CORBETT TW WT,198*102*95.5cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,白色,"产品尺寸：198*102*95.5cm，床垫尺寸190*98cm，毛重18.5KG，净重17KG，颜色：磨砂奶白，床头床尾钩花菱形挂饰装饰，床身16管25*25，，KD结构,一件一箱，电商包装过摔箱+200磅纸箱。挂饰9.5mm，床头床尾钩花7mm，支撑脚25*0.92mm，床梁L管径20*40mm，每个产品需要备0.3%空纸箱以及0.3%的五金包配件，单独纸盒独立包装。禁止使用纸箱箱钉和打包带。所有配件和五金包必须贴字母标识，字母标识跟说明书保持一致；",SIngle Bed,,,,,
R22GX-A600005,闻歌台,"39F,INC.",新增,2022-04-08 16:08:30,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600005F01,400100016483,CONWAY SINGLE WHITE A,30,30,ZCA_ANN_39FINC,福建百利家具实业有限公司,福建百利家具实业有限公司,,2022-04-08 00:00:00,2022-04-15 00:00:00,5057,,191.0,191.0,5730.0,0.0,31.23,0.0,936.9,0.0,Toronto,深圳,多伦多,CA,9403200000,0.13,0.0,1,1,30,16.5,18.0,0.037,,495.0,540.0,1.11,CONWAY SINGLE WHITE A,197*91*95cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,白色,"产品尺寸：197*91*95cm，床垫尺寸190*90cm，箱规尺寸：102*28*13，毛重18KG，净重16.5KG，颜色：磨砂奶白，床头床尾钩花双G挂饰装饰，床身16管25*25，，KD结构,一件一箱，挂饰9.5mm，床头床尾钩花7mm，支撑脚25*0.92mm，床梁L管径20*40mm，每个产品需要备0.3%空纸箱以及0.3%的五金包配件，单独纸盒独立包装。禁止使用纸箱箱钉和打包带。所有配件和五金包必须贴字母标识，字母标识跟说明书保持一致；",Single Bed. Metal in powder coating. Mattress size: 190*90cm,,,,,
R22GX-A600005,闻歌台,"39F,INC.",新增,2022-04-08 16:08:30,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600005F01,400200008635,CONWAY DB BK,30,30,ZCA_ANN_39FINC,东莞市星晖金属制品有限公司,东莞市星晖金属制品有限公司,,2022-04-08 00:00:00,2022-04-15 00:00:00,ASZ0,,280.0,280.0,8400.0,0.0,43.1,0.0,1293.0,0.0,Toronto,深圳,多伦多,CA,9403200000,0.13,0.0,1,1,30,23.1,24.2,0.052,,693.0,726.0,1.56,CONWAY DB BK,198*139.5*98cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,黑色,"产品尺寸：198*139.5*98cm，床垫尺寸190*140cm，箱规尺寸：143.5*28*13，毛重25KG，净重23.5KG，颜色：磨砂黑，床头床尾钩花双G挂饰装饰，床身16管25*25，，KD结构,一件一箱，电商包装过摔箱+200磅纸箱。挂饰9.5mm，床头床尾钩花7mm，支撑脚25*0.92mm，床梁L管径20*40mm，每个产品需要备0.3%空纸箱以及0.3%的五金包配件，单独纸盒独立包装。禁止使用纸箱箱钉和打包带。所有配件和五金包必须贴字母标识，字母标识跟说明书保持一致；",Double bed,,,,,
R22GX-A600005,闻歌台,"39F,INC.",新增,2022-04-08 16:08:30,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600005F01,400200016539,CONWAY DOUBLE WHITE A,30,30,ZCA_ANN_39FINC,福建百利家具实业有限公司,福建百利家具实业有限公司,,2022-04-08 00:00:00,2022-04-15 00:00:00,6147,,238.0,238.0,7140.0,0.0,43.1,0.0,1293.0,0.0,Toronto,深圳,多伦多,CA,9403200000,0.13,0.0,1,1,30,23.1,24.2,0.052,,693.0,726.0,1.56,CONWAY DOUBLE WHITE A,198*139.5*98cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,白色,"产品尺寸：198*139.5*98cm，床垫尺寸190*140cm，箱规尺寸：143.5*28*13，毛重25KG，净重23.5KG，颜色：磨砂奶白，床头床尾钩花双G挂饰装饰，床身16管25*25，，KD结构,一件一箱，电商包装过摔箱+200磅纸箱。挂饰9.5mm，床头床尾钩花7mm，支撑脚25*0.92mm，床梁L管径20*40mm，每个产品需要备0.3%空纸箱以及0.3%的五金包配件，单独纸盒独立包装。禁止使用纸箱箱钉和打包带。所有配件和五金包必须贴字母标识，字母标识跟说明书保持一致；",Double bed,,,,,
R22GX-A600005,闻歌台,"39F,INC.",新增,2022-04-08 16:08:30,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600005F01,400200003405,LIA SINGLE BK,80,80,ZCA_ANN_39FINC,东莞市星晖金属制品有限公司,东莞市星晖金属制品有限公司,,2022-04-08 00:00:00,2022-04-15 00:00:00,7070,,125.0,125.0,10000.0,0.0,21.83,0.0,1746.4,0.0,Toronto,深圳,多伦多,CA,9403200000,0.13,0.0,1,1,80,11.5,12.0,0.023,,920.0,960.0,1.84,LIA SINGLE BK,200.5*90.5*21.5cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,黑色,"黑色，折叠床（单人床）,产品尺寸：2005*905*215mm；床柱：25*25*0.8mm；床头横管：20*40*1.0mm;床梁：20*40*1.0mm;床板条：Φ16*0.7mm；支撑管：25*25*0.8mm;200Lbs+边压强度40KGS棕色纸箱线条图（优先使用高清图黑白印刷）+电商摔箱（按我司最新摔箱标准）＝纸箱强度均值必须达到200Lbs+边压强度40KGS，纸箱黄黑盒印刷 ，包装方式为侧封箱和王字型封箱胶，纸箱封口处加多五条拉横的封箱胶;四个角要泡沫保护好，包装使用的泡沫至少足20kgs/m3以上（受冲击部位），（非冲击部位）至少足10kgs/m3以上；空隙用泡沫填充物,五金包吸塑包装，每个产品需要备0.3%空纸箱以及3%的五金包配件（只有组装产品需要），单独纸盒独立包装。禁止使用纸箱箱钉和打包带。所有配件和五金包必须贴字母标识，字母标识跟说明书保持一致；",PRODUCT SIZE: 2068*1400*225MM,,,,,
R22GX-A600005,闻歌台,"39F,INC.",新增,2022-04-08 16:08:30,,WYXGX,自营,美元,6.35,0.1575,,R22GX-A600005F01,400300019887,MANGOLD TWIM A,278,278,ZCA_ANN_39FINC,安徽菲雷克斯科技发展有限公司,安徽菲雷克斯科技发展有限公司,,2022-04-08 00:00:00,2022-04-15 00:00:00,7682,,270.0,270.0,75060.0,0.0,43.28,0.0,12031.84,0.0,Toronto,深圳,多伦多,CA,9403200000,0.13,0.0,1,1,278,21.28,23.0,0.059,,5915.84,6394.0,16.402,MANGOLD TWIM A,198.5*102.5*95cm,,,0.0,0.0,0.0,0.0,0.02,0.0,0.002,0.0,0.0,,黑色,"日间单人床：黑色磨砂喷涂，产品尺寸:1985*1025*950MM，床垫尺寸：1900*980mm，立柱：32*0.9MM，连接管：22*0.8MM，铁球ø50MM，床条16*0.8MM，床梁中间断开结构，支撑结构内移。一件一箱装. 200Lbs+边压强度40KGS棕色纸箱线条图（优先使用高清图黑白印刷）+电商摔箱（按我司最新摔箱标准）＝纸箱强度均值必须达到200Lbs+边压强度40KGS，纸箱黄黑盒印刷 ，包装方式为侧封箱和王字型封箱胶，纸箱封口处加多五条拉横的封箱胶; 四个角要泡沫保护好，包装使用的泡沫至少足20kgs/m3以上（受冲击部位），（非冲击部位）至少足10kgs/m3以上；空隙用泡沫填充物, 五金包吸塑包装，每个产品需要备0.3%空纸箱以及0.3%的五金包配件，单独纸盒独立包装。禁止使用纸箱箱钉和打包带。所有配件和五金包必须贴字母标识，字母标识跟说明书保持一致；",Full Metal.,,,,,
